Suburb,Price,Date,CouncilArea
Thornbury,1428888.0,4/03/2017,Darebin
Thornbury,940000.0,7/05/2016,Darebin
Thornbury,270000.0,7/11/2016,Darebin
Thornbury,865000.0,7/11/2016,Darebin
Thornbury,700000.0,7/11/2016,Darebin
Thornbury,910000.0,7/11/2016,Darebin
Thornbury,1135000.0,8/10/2016,Darebin
Thornbury,260000.0,10/09/2016,Darebin
Thornbury,505000.0,10/09/2016,Darebin
Thornbury,365000.0,10/12/2016,Darebin
Thornbury,1430000.0,11/02/2017,Darebin
Thornbury,525500.0,11/02/2017,Darebin
Thornbury,1210000.0,12/06/2016,Darebin
Thornbury,944000.0,12/06/2016,Darebin
Thornbury,970000.0,12/06/2016,Darebin
Thornbury,887000.0,12/11/2016,Darebin
Thornbury,277500.0,12/11/2016,Darebin
Thornbury,701000.0,13/08/2016,Darebin
Thornbury,740000.0,14/05/2016,Darebin
Thornbury,1110000.0,14/05/2016,Darebin
Thornbury,795000.0,14/05/2016,Darebin
Thornbury,332000.0,14/05/2016,Darebin
Thornbury,1265000.0,15/10/2016,Darebin
Thornbury,1085000.0,15/10/2016,Darebin
Thornbury,898000.0,16/04/2016,Darebin
Thornbury,1235000.0,16/04/2016,Darebin
Thornbury,910500.0,16/04/2016,Darebin
Thornbury,995000.0,16/04/2016,Darebin
Thornbury,760000.0,16/04/2016,Darebin
Thornbury,505000.0,16/04/2016,Darebin
Thornbury,1400000.0,17/09/2016,Darebin
Thornbury,1200000.0,17/09/2016,Darebin
Thornbury,920000.0,17/09/2016,Darebin
Thornbury,1110000.0,17/09/2016,Darebin
Thornbury,1200000.0,17/09/2016,Darebin
Thornbury,560000.0,17/09/2016,Darebin
Thornbury,450000.0,18/03/2017,Darebin
Thornbury,1190000.0,18/03/2017,Darebin
Thornbury,1020000.0,18/03/2017,Darebin
Thornbury,1245000.0,18/03/2017,Darebin
Thornbury,350000.0,18/06/2016,Darebin
Thornbury,571750.0,18/06/2016,Darebin
Thornbury,874000.0,19/11/2016,Darebin
Thornbury,1427000.0,19/11/2016,Darebin
Thornbury,295000.0,19/11/2016,Darebin
Thornbury,383000.0,19/11/2016,Darebin
Thornbury,1164000.0,19/11/2016,Darebin
Thornbury,315000.0,19/11/2016,Darebin
Thornbury,245000.0,22/05/2016,Darebin
Thornbury,1290000.0,22/05/2016,Darebin
Thornbury,605000.0,22/05/2016,Darebin
Thornbury,450000.0,22/08/2016,Darebin
Thornbury,900000.0,22/08/2016,Darebin
Thornbury,1620000.0,22/08/2016,Darebin
Thornbury,438000.0,22/08/2016,Darebin
Thornbury,1143000.0,22/08/2016,Darebin
Thornbury,925000.0,24/09/2016,Darebin
Thornbury,1250000.0,24/09/2016,Darebin
Thornbury,1070000.0,24/09/2016,Darebin
Thornbury,371000.0,24/09/2016,Darebin
Thornbury,1570000.0,24/09/2016,Darebin
Thornbury,486000.0,24/09/2016,Darebin
Thornbury,1100000.0,25/02/2017,Darebin
Thornbury,1211000.0,25/02/2017,Darebin
Thornbury,466000.0,25/02/2017,Darebin
Thornbury,1280000.0,25/02/2017,Darebin
Thornbury,1478000.0,25/02/2017,Darebin
Thornbury,1280000.0,25/02/2017,Darebin
Thornbury,1913000.0,25/02/2017,Darebin
Thornbury,1272000.0,26/07/2016,Darebin
Thornbury,972000.0,26/07/2016,Darebin
Thornbury,928500.0,26/07/2016,Darebin
Thornbury,432500.0,27/06/2016,Darebin
Thornbury,330000.0,27/06/2016,Darebin
Thornbury,1200000.0,27/06/2016,Darebin
Thornbury,510000.0,27/06/2016,Darebin
Thornbury,1370000.0,27/11/2016,Darebin
Thornbury,303500.0,27/11/2016,Darebin
Thornbury,1160000.0,27/11/2016,Darebin
Thornbury,601000.0,28/05/2016,Darebin
Thornbury,1430000.0,28/08/2016,Darebin
Thornbury,1380000.0,28/08/2016,Darebin
Thornbury,1200000.0,30/07/2016,Darebin
Toorak,1435000.0,3/12/2016,Stonnington
Toorak,5500000.0,3/12/2016,Stonnington
Toorak,546000.0,3/12/2016,Stonnington
Toorak,1635000.0,3/12/2016,Stonnington
Toorak,876000.0,4/03/2017,Stonnington
Toorak,620000.0,4/03/2017,Stonnington
Toorak,5500000.0,4/03/2017,Stonnington
Toorak,1300000.0,4/03/2017,Stonnington
Toorak,1689000.0,4/03/2017,Stonnington
Toorak,517500.0,4/03/2017,Stonnington
Toorak,1100000.0,4/03/2017,Stonnington
Toorak,430000.0,4/06/2016,Stonnington
Toorak,701500.0,4/06/2016,Stonnington
Toorak,925000.0,6/08/2016,Stonnington
Toorak,450000.0,6/08/2016,Stonnington
Toorak,349000.0,7/05/2016,Stonnington
Toorak,838000.0,7/11/2016,Stonnington
Toorak,380000.0,7/11/2016,Stonnington
Toorak,462800.0,8/10/2016,Stonnington
Toorak,1450000.0,8/10/2016,Stonnington
Toorak,4000000.0,10/09/2016,Stonnington
Toorak,1635000.0,10/09/2016,Stonnington
Toorak,2400000.0,10/09/2016,Stonnington
Toorak,345000.0,10/09/2016,Stonnington
Toorak,2650000.0,10/09/2016,Stonnington
Toorak,2820000.0,10/12/2016,Stonnington
Toorak,810000.0,10/12/2016,Stonnington
Toorak,2840000.0,11/03/2017,Stonnington
Toorak,2700000.0,12/06/2016,Stonnington
Toorak,515501.0,12/11/2016,Stonnington
Toorak,611000.0,12/11/2016,Stonnington
Toorak,4000000.0,13/08/2016,Stonnington
Toorak,405000.0,14/05/2016,Stonnington
Toorak,6250000.0,15/10/2016,Stonnington
Toorak,4500000.0,15/10/2016,Stonnington
Toorak,2025000.0,15/10/2016,Stonnington
Toorak,541000.0,15/10/2016,Stonnington
Toorak,1550000.0,15/10/2016,Stonnington
Toorak,2205000.0,15/10/2016,Stonnington
Toorak,1100000.0,15/10/2016,Stonnington
Toorak,490000.0,15/10/2016,Stonnington
Toorak,1300000.0,16/04/2016,Stonnington
Toorak,2050000.0,17/09/2016,Stonnington
Toorak,2170000.0,17/09/2016,Stonnington
Toorak,950000.0,18/03/2017,Stonnington
Toorak,531000.0,18/03/2017,Stonnington
Toorak,575000.0,18/06/2016,Stonnington
Toorak,366000.0,18/06/2016,Stonnington
Toorak,2620000.0,18/06/2016,Stonnington
Toorak,1900000.0,19/11/2016,Stonnington
Toorak,1210000.0,19/11/2016,Stonnington
Toorak,4000000.0,19/11/2016,Stonnington
Toorak,540000.0,22/05/2016,Stonnington
Toorak,857000.0,22/08/2016,Stonnington
Toorak,4200000.0,23/04/2016,Stonnington
Toorak,3260000.0,25/02/2017,Stonnington
Toorak,1900000.0,25/02/2017,Stonnington
Toorak,690000.0,25/02/2017,Stonnington
Toorak,2100000.0,25/02/2017,Stonnington
Toorak,460000.0,26/07/2016,Stonnington
Toorak,1400000.0,27/06/2016,Stonnington
Toorak,511000.0,27/06/2016,Stonnington
Toorak,645000.0,27/06/2016,Stonnington
Toorak,910000.0,27/11/2016,Stonnington
Toorak,2250000.0,28/05/2016,Stonnington
Toorak,525000.0,28/05/2016,Stonnington
Toorak,3270000.0,28/08/2016,Stonnington
Toorak,866000.0,30/07/2016,Stonnington
Toorak,1170000.0,30/07/2016,Stonnington
Toorak,920000.0,30/07/2016,Stonnington
Viewbank,910000.0,3/09/2016,Banyule
Viewbank,960000.0,3/09/2016,Banyule
Viewbank,556000.0,3/12/2016,Banyule
Viewbank,1010000.0,3/12/2016,Banyule
Viewbank,880000.0,3/12/2016,Banyule
Viewbank,920250.0,4/03/2017,Banyule
Viewbank,1080000.0,4/03/2017,Banyule
Viewbank,770000.0,4/06/2016,Banyule
Viewbank,730000.0,4/06/2016,Banyule
Viewbank,820000.0,6/08/2016,Banyule
Viewbank,1102500.0,7/05/2016,Banyule
Viewbank,1005000.0,7/11/2016,Banyule
Viewbank,555000.0,10/12/2016,Banyule
Viewbank,546000.0,12/11/2016,Banyule
Viewbank,765000.0,14/05/2016,Banyule
Viewbank,920000.0,14/05/2016,Banyule
Viewbank,895000.0,14/05/2016,Banyule
Viewbank,775000.0,16/04/2016,Banyule
Viewbank,440000.0,16/07/2016,Banyule
Viewbank,1042500.0,17/09/2016,Banyule
Viewbank,1025000.0,17/09/2016,Banyule
Viewbank,940000.0,18/06/2016,Banyule
Viewbank,895000.0,18/06/2016,Banyule
Viewbank,820000.0,22/05/2016,Banyule
Viewbank,870000.0,22/08/2016,Banyule
Viewbank,1085000.0,22/08/2016,Banyule
Viewbank,915000.0,25/02/2017,Banyule
Viewbank,1050000.0,26/07/2016,Banyule
Watsonia,660000.0,3/12/2016,Banyule
Watsonia,581000.0,3/12/2016,Banyule
Watsonia,1000000.0,4/03/2017,Banyule
Watsonia,785000.0,4/03/2017,Banyule
Watsonia,600000.0,4/06/2016,Banyule
Watsonia,690000.0,6/08/2016,Banyule
Watsonia,582000.0,8/10/2016,Banyule
Watsonia,740000.0,10/09/2016,Banyule
Watsonia,671000.0,12/11/2016,Banyule
Watsonia,741000.0,12/11/2016,Banyule
Watsonia,706000.0,12/11/2016,Banyule
Watsonia,725000.0,12/11/2016,Banyule
Watsonia,808000.0,13/08/2016,Banyule
Watsonia,711000.0,14/05/2016,Banyule
Watsonia,537000.0,14/05/2016,Banyule
Watsonia,1040000.0,16/04/2016,Banyule
Watsonia,1171000.0,16/07/2016,Banyule
Watsonia,662000.0,16/07/2016,Banyule
Watsonia,800000.0,18/06/2016,Banyule
Watsonia,922000.0,22/05/2016,Banyule
Watsonia,485000.0,23/04/2016,Banyule
Watsonia,860500.0,24/09/2016,Banyule
Watsonia,702000.0,24/09/2016,Banyule
Watsonia,627500.0,24/09/2016,Banyule
Watsonia,632000.0,25/02/2017,Banyule
Watsonia,601000.0,27/06/2016,Banyule
Watsonia,549000.0,27/06/2016,Banyule
Watsonia,342500.0,27/11/2016,Banyule
Watsonia,701000.0,28/05/2016,Banyule
Watsonia,645000.0,28/08/2016,Banyule
Watsonia,838000.0,30/07/2016,Banyule
West Melbourne,1010000.0,3/09/2016,Melbourne
West Melbourne,650000.0,3/12/2016,Melbourne
West Melbourne,1260000.0,4/06/2016,Melbourne
West Melbourne,460000.0,4/06/2016,Melbourne
West Melbourne,2370000.0,4/06/2016,Melbourne
West Melbourne,800000.0,6/08/2016,Melbourne
West Melbourne,550000.0,7/05/2016,Melbourne
West Melbourne,660000.0,7/05/2016,Melbourne
West Melbourne,1055000.0,8/10/2016,Melbourne
West Melbourne,995000.0,18/03/2017,Melbourne
West Melbourne,1130000.0,18/06/2016,Melbourne
West Melbourne,443000.0,24/09/2016,Melbourne
West Melbourne,1120000.0,25/02/2017,Melbourne
West Melbourne,482000.0,26/07/2016,Melbourne
West Melbourne,620000.0,28/05/2016,Melbourne
West Melbourne,2100000.0,28/05/2016,Melbourne
West Melbourne,601000.0,30/07/2016,Melbourne
Williamstown,1325000.0,3/09/2016,Hobsons Bay
Williamstown,1400000.0,3/09/2016,Hobsons Bay
Williamstown,1535000.0,3/09/2016,Hobsons Bay
Williamstown,890000.0,3/12/2016,Hobsons Bay
Williamstown,1400000.0,4/03/2017,Hobsons Bay
Williamstown,1800000.0,4/03/2017,Hobsons Bay
Williamstown,1050000.0,4/03/2017,Hobsons Bay
Williamstown,850000.0,4/03/2017,Hobsons Bay
Williamstown,2910000.0,4/03/2017,Hobsons Bay
Williamstown,2910000.0,4/03/2017,Hobsons Bay
Williamstown,2640000.0,4/03/2017,Hobsons Bay
Williamstown,1200000.0,4/06/2016,Hobsons Bay
Williamstown,3130000.0,4/06/2016,Hobsons Bay
Williamstown,1460000.0,7/05/2016,Hobsons Bay
Williamstown,310000.0,7/05/2016,Hobsons Bay
Williamstown,1200000.0,7/11/2016,Hobsons Bay
Williamstown,1560000.0,7/11/2016,Hobsons Bay
Williamstown,1575000.0,7/11/2016,Hobsons Bay
Williamstown,830000.0,7/11/2016,Hobsons Bay
Williamstown,830000.0,7/11/2016,Hobsons Bay
Williamstown,1085000.0,8/10/2016,Hobsons Bay
Williamstown,1815000.0,8/10/2016,Hobsons Bay
Williamstown,1470000.0,8/10/2016,Hobsons Bay
Williamstown,2230000.0,10/09/2016,Hobsons Bay
Williamstown,1460000.0,10/12/2016,Hobsons Bay
Williamstown,1410000.0,10/12/2016,Hobsons Bay
Williamstown,940000.0,10/12/2016,Hobsons Bay
Williamstown,1900000.0,11/03/2017,Hobsons Bay
Williamstown,1330000.0,12/11/2016,Hobsons Bay
Williamstown,1010000.0,12/11/2016,Hobsons Bay
Williamstown,1010000.0,13/08/2016,Hobsons Bay
Williamstown,450000.0,14/05/2016,Hobsons Bay
Williamstown,513500.0,14/05/2016,Hobsons Bay
Williamstown,1000000.0,15/10/2016,Hobsons Bay
Williamstown,415000.0,15/10/2016,Hobsons Bay
Williamstown,906000.0,16/04/2016,Hobsons Bay
Williamstown,1805000.0,16/04/2016,Hobsons Bay
Williamstown,1126000.0,16/04/2016,Hobsons Bay
Williamstown,935000.0,16/04/2016,Hobsons Bay
Williamstown,895000.0,17/09/2016,Hobsons Bay
Williamstown,375000.0,17/09/2016,Hobsons Bay
Williamstown,1000000.0,18/03/2017,Hobsons Bay
Williamstown,769000.0,18/06/2016,Hobsons Bay
Williamstown,1270000.0,19/11/2016,Hobsons Bay
Williamstown,1172000.0,19/11/2016,Hobsons Bay
Williamstown,1360000.0,22/05/2016,Hobsons Bay
Williamstown,2050000.0,22/05/2016,Hobsons Bay
Williamstown,975000.0,22/05/2016,Hobsons Bay
Williamstown,1310000.0,24/09/2016,Hobsons Bay
Williamstown,830000.0,24/09/2016,Hobsons Bay
Williamstown,491500.0,24/09/2016,Hobsons Bay
Williamstown,547500.0,24/09/2016,Hobsons Bay
Williamstown,965000.0,25/02/2017,Hobsons Bay
Williamstown,1262000.0,25/02/2017,Hobsons Bay
Williamstown,1210000.0,25/02/2017,Hobsons Bay
Williamstown,412000.0,25/02/2017,Hobsons Bay
Williamstown,1337500.0,25/02/2017,Hobsons Bay
Williamstown,811000.0,25/02/2017,Hobsons Bay
Williamstown,1630000.0,25/02/2017,Hobsons Bay
Williamstown,920000.0,26/07/2016,Hobsons Bay
Williamstown,960000.0,27/06/2016,Hobsons Bay
Williamstown,1482500.0,27/06/2016,Hobsons Bay
Williamstown,1300000.0,27/06/2016,Hobsons Bay
Williamstown,2255000.0,27/11/2016,Hobsons Bay
Williamstown,1860000.0,27/11/2016,Hobsons Bay
Williamstown,1710000.0,27/11/2016,Hobsons Bay
Williamstown,2440000.0,27/11/2016,Hobsons Bay
Williamstown,331000.0,28/05/2016,Hobsons Bay
Williamstown North,500000.0,3/09/2016,Hobsons Bay
Williamstown North,400000.0,8/10/2016,Hobsons Bay
Williamstown North,1410000.0,8/10/2016,Hobsons Bay
Williamstown North,285000.0,10/09/2016,Hobsons Bay
Williamstown North,460000.0,11/03/2017,Hobsons Bay
Williamstown North,881000.0,13/08/2016,Hobsons Bay
Williamstown North,380000.0,18/06/2016,Hobsons Bay
Williamstown North,1440000.0,19/11/2016,Hobsons Bay
Williamstown North,367500.0,24/09/2016,Hobsons Bay
Williamstown North,1225000.0,27/11/2016,Hobsons Bay
Windsor,580000.0,3/09/2016,Port Phillip
Windsor,1850000.0,3/12/2016,Stonnington
Windsor,825000.0,3/12/2016,Stonnington
Windsor,2302000.0,4/03/2017,Stonnington
Windsor,1045000.0,4/03/2017,Stonnington
Windsor,2050000.0,4/03/2017,Stonnington
Windsor,611000.0,4/03/2017,Stonnington
Windsor,600000.0,6/08/2016,Stonnington
Windsor,800000.0,7/05/2016,Port Phillip
Windsor,275000.0,7/05/2016,Port Phillip
Windsor,1325000.0,7/11/2016,Stonnington
Windsor,1540000.0,7/11/2016,Stonnington
Windsor,1370000.0,10/09/2016,Port Phillip
Windsor,372000.0,10/12/2016,Stonnington
Windsor,412500.0,10/12/2016,Stonnington
Windsor,452000.0,11/02/2017,Stonnington
Windsor,450000.0,13/08/2016,Stonnington
Windsor,300000.0,15/10/2016,Port Phillip
Windsor,520000.0,15/10/2016,Stonnington
Windsor,650000.0,16/07/2016,Port Phillip
Windsor,501000.0,16/07/2016,Port Phillip
Windsor,380000.0,16/07/2016,Port Phillip
Windsor,1177000.0,18/03/2017,Stonnington
Windsor,1605000.0,18/03/2017,Stonnington
Windsor,600000.0,18/06/2016,Port Phillip
Windsor,1500000.0,19/11/2016,Stonnington
Windsor,830000.0,19/11/2016,Stonnington
Windsor,1200000.0,19/11/2016,Port Phillip
Windsor,300000.0,19/11/2016,Stonnington
Windsor,400000.0,22/05/2016,Port Phillip
Windsor,623000.0,22/08/2016,Port Phillip
Windsor,600000.0,24/09/2016,Stonnington
Windsor,1325000.0,25/02/2017,Port Phillip
Windsor,518000.0,26/07/2016,Port Phillip
Windsor,2368000.0,27/06/2016,Stonnington
Windsor,1350000.0,27/11/2016,Stonnington
Windsor,650000.0,28/05/2016,Port Phillip
Windsor,1200000.0,28/05/2016,Stonnington
Windsor,1320000.0,28/05/2016,Port Phillip
Windsor,580000.0,28/05/2016,Stonnington
Windsor,555000.0,28/08/2016,Port Phillip
Windsor,474000.0,28/08/2016,Port Phillip
Windsor,1350000.0,28/08/2016,Port Phillip
Windsor,1910000.0,28/08/2016,Stonnington
Yallambie,700000.0,3/09/2016,Banyule
Yallambie,915000.0,4/03/2017,Banyule
Yallambie,810000.0,10/12/2016,Banyule
Yallambie,753000.0,11/02/2017,Banyule
Yallambie,602500.0,13/08/2016,Banyule
Yallambie,742000.0,15/10/2016,Banyule
Yallambie,953000.0,15/10/2016,Banyule
Yallambie,840000.0,16/07/2016,Banyule
Yallambie,650000.0,17/09/2016,Banyule
Yallambie,793000.0,18/03/2017,Banyule
Yallambie,731000.0,18/06/2016,Banyule
Yallambie,710000.0,19/11/2016,Banyule
Yallambie,720000.0,24/09/2016,Banyule
Yallambie,720000.0,25/02/2017,Banyule
Yallambie,936000.0,26/07/2016,Banyule
Yallambie,800000.0,27/11/2016,Banyule
Yallambie,721000.0,28/08/2016,Banyule
Yarraville,1000000.0,3/09/2016,Maribyrnong
Yarraville,890000.0,3/09/2016,Maribyrnong
Yarraville,760000.0,3/09/2016,Maribyrnong
Yarraville,1165000.0,3/09/2016,Maribyrnong
Yarraville,1550000.0,3/12/2016,Maribyrnong
Yarraville,770000.0,3/12/2016,Maribyrnong
Yarraville,871000.0,3/12/2016,Maribyrnong
Yarraville,780000.0,3/12/2016,Maribyrnong
Yarraville,650000.0,3/12/2016,Maribyrnong
Yarraville,770000.0,3/12/2016,Maribyrnong
Yarraville,890000.0,4/02/2016,Maribyrnong
Yarraville,960000.0,4/03/2017,Maribyrnong
Yarraville,1235000.0,4/03/2017,Maribyrnong
Yarraville,670000.0,4/03/2017,Maribyrnong
Yarraville,960000.0,4/03/2017,Maribyrnong
Yarraville,1000000.0,4/03/2017,Maribyrnong
Yarraville,710000.0,4/03/2017,Maribyrnong
Yarraville,1320000.0,4/03/2017,Maribyrnong
Yarraville,1100000.0,4/03/2017,Maribyrnong
Yarraville,782000.0,4/03/2017,Maribyrnong
Yarraville,931000.0,4/03/2017,Maribyrnong
Yarraville,910000.0,4/06/2016,Maribyrnong
Yarraville,796000.0,4/06/2016,Maribyrnong
Yarraville,856000.0,4/06/2016,Maribyrnong
Yarraville,670000.0,4/06/2016,Maribyrnong
Yarraville,706000.0,4/06/2016,Maribyrnong
Yarraville,1050000.0,4/06/2016,Maribyrnong
Yarraville,410000.0,6/08/2016,Maribyrnong
Yarraville,1320000.0,7/05/2016,Maribyrnong
Yarraville,1414000.0,7/11/2016,Maribyrnong
Yarraville,1815000.0,8/10/2016,Maribyrnong
Yarraville,630000.0,8/10/2016,Maribyrnong
Yarraville,1870000.0,8/10/2016,Maribyrnong
Yarraville,1785000.0,10/09/2016,Maribyrnong
Yarraville,330000.0,10/09/2016,Maribyrnong
Yarraville,1930000.0,10/12/2016,Maribyrnong
Yarraville,1035000.0,11/02/2017,Maribyrnong
Yarraville,510000.0,11/02/2017,Maribyrnong
Yarraville,381000.0,11/02/2017,Maribyrnong
Yarraville,1040000.0,12/11/2016,Maribyrnong
Yarraville,1419000.0,12/11/2016,Maribyrnong
Yarraville,1050000.0,12/11/2016,Maribyrnong
Yarraville,470000.0,12/11/2016,Maribyrnong
Yarraville,850000.0,13/08/2016,Maribyrnong
Yarraville,501344.0,13/08/2016,Maribyrnong
Yarraville,796000.0,14/05/2016,Maribyrnong
Yarraville,1217500.0,15/10/2016,Maribyrnong
Yarraville,610000.0,15/10/2016,Maribyrnong
Yarraville,1055000.0,16/04/2016,Maribyrnong
Yarraville,620000.0,16/04/2016,Maribyrnong
Yarraville,660000.0,16/04/2016,Maribyrnong
Yarraville,681000.0,16/04/2016,Maribyrnong
Yarraville,345000.0,16/04/2016,Maribyrnong
Yarraville,950000.0,16/04/2016,Maribyrnong
Yarraville,955000.0,16/04/2016,Maribyrnong
Yarraville,822000.0,16/04/2016,Maribyrnong
Yarraville,760000.0,16/07/2016,Maribyrnong
Yarraville,1200000.0,16/07/2016,Maribyrnong
Yarraville,1005000.0,16/07/2016,Maribyrnong
Yarraville,600000.0,16/07/2016,Maribyrnong
Yarraville,381000.0,17/09/2016,Maribyrnong
Yarraville,1150000.0,17/09/2016,Maribyrnong
Yarraville,1020000.0,18/03/2017,Maribyrnong
Yarraville,1250000.0,18/03/2017,Maribyrnong
Yarraville,1340000.0,18/03/2017,Maribyrnong
Yarraville,865000.0,18/06/2016,Maribyrnong
Yarraville,781500.0,18/06/2016,Maribyrnong
Yarraville,1401000.0,19/11/2016,Maribyrnong
Yarraville,630000.0,19/11/2016,Maribyrnong
Yarraville,1137500.0,22/05/2016,Maribyrnong
Yarraville,925000.0,22/08/2016,Maribyrnong
Yarraville,745000.0,23/04/2016,Maribyrnong
Yarraville,1158000.0,23/04/2016,Maribyrnong
Yarraville,867000.0,23/04/2016,Maribyrnong
Yarraville,955000.0,24/09/2016,Maribyrnong
Yarraville,1081000.0,24/09/2016,Maribyrnong
Yarraville,725000.0,24/09/2016,Maribyrnong
Yarraville,767000.0,25/02/2017,Maribyrnong
Yarraville,951000.0,25/02/2017,Maribyrnong
Yarraville,1028000.0,25/02/2017,Maribyrnong
Yarraville,740000.0,25/02/2017,Maribyrnong
Yarraville,1450000.0,25/02/2017,Maribyrnong
Yarraville,1430000.0,25/02/2017,Maribyrnong
Yarraville,1275000.0,25/02/2017,Maribyrnong
Yarraville,1606000.0,26/07/2016,Maribyrnong
Yarraville,970000.0,27/06/2016,Maribyrnong
Yarraville,780000.0,27/06/2016,Maribyrnong
Yarraville,670000.0,27/06/2016,Maribyrnong
Yarraville,908000.0,27/06/2016,Maribyrnong
Yarraville,1380000.0,27/11/2016,Maribyrnong
Yarraville,966000.0,27/11/2016,Maribyrnong
Yarraville,480500.0,27/11/2016,Maribyrnong
Yarraville,1520000.0,27/11/2016,Maribyrnong
Yarraville,845000.0,27/11/2016,Maribyrnong
Yarraville,1287000.0,27/11/2016,Maribyrnong
Yarraville,980000.0,28/05/2016,Maribyrnong
Yarraville,800000.0,28/05/2016,Maribyrnong
Yarraville,1460000.0,28/05/2016,Maribyrnong
Yarraville,840000.0,28/08/2016,Maribyrnong
Yarraville,900500.0,28/08/2016,Maribyrnong
Yarraville,850000.0,28/08/2016,Maribyrnong
Yarraville,940000.0,28/08/2016,Maribyrnong
Aberfeldie,380000.0,3/12/2016,Moonee Valley
Aberfeldie,1646000.0,4/03/2017,Moonee Valley
Aberfeldie,442000.0,7/05/2016,Moonee Valley
Aberfeldie,470000.0,7/05/2016,Moonee Valley
Aberfeldie,760000.0,7/11/2016,Moonee Valley
Aberfeldie,1346000.0,8/10/2016,Moonee Valley
Aberfeldie,1300000.0,8/10/2016,Moonee Valley
Aberfeldie,935000.0,10/09/2016,Moonee Valley
Aberfeldie,3900000.0,10/12/2016,Moonee Valley
Aberfeldie,1160000.0,11/02/2017,Moonee Valley
Aberfeldie,1150000.0,11/02/2017,Moonee Valley
Aberfeldie,1720000.0,15/10/2016,Moonee Valley
Aberfeldie,1705000.0,15/10/2016,Moonee Valley
Aberfeldie,1190000.0,17/09/2016,Moonee Valley
Aberfeldie,380000.0,18/03/2017,Moonee Valley
Aberfeldie,840000.0,18/03/2017,Moonee Valley
Aberfeldie,1740000.0,18/06/2016,Moonee Valley
Aberfeldie,1860000.0,19/11/2016,Moonee Valley
Aberfeldie,1195000.0,19/11/2016,Moonee Valley
Aberfeldie,1200000.0,19/11/2016,Moonee Valley
Aberfeldie,726000.0,24/09/2016,Moonee Valley
Aberfeldie,1325000.0,25/02/2017,Moonee Valley
Aberfeldie,1300000.0,25/02/2017,Moonee Valley
Aberfeldie,373000.0,27/11/2016,Moonee Valley
Aberfeldie,670000.0,27/11/2016,Moonee Valley
Aberfeldie,2400000.0,28/05/2016,Moonee Valley
Aberfeldie,1350000.0,28/05/2016,Moonee Valley
Bellfield,773000.0,6/08/2016,Banyule
Bellfield,885000.0,12/11/2016,Banyule
Bellfield,770000.0,16/04/2016,Banyule
Bellfield,855000.0,18/03/2017,Banyule
Bellfield,645000.0,22/05/2016,Banyule
Bellfield,720000.0,25/02/2017,Banyule
Bellfield,625000.0,28/05/2016,Banyule
Bellfield,828000.0,30/07/2016,Banyule
Bellfield,676000.0,30/07/2016,Banyule
Brunswick East,1310000.0,3/12/2016,Moreland
Brunswick East,856000.0,3/12/2016,Moreland
Brunswick East,580000.0,4/03/2017,Moreland
Brunswick East,675000.0,4/03/2017,Moreland
Brunswick East,1350000.0,4/03/2017,Moreland
Brunswick East,940000.0,4/03/2017,Moreland
Brunswick East,930000.0,4/03/2017,Moreland
Brunswick East,1495000.0,4/03/2017,Moreland
Brunswick East,1550000.0,4/06/2016,Moreland
Brunswick East,1815000.0,6/08/2016,Moreland
Brunswick East,1625000.0,7/05/2016,Moreland
Brunswick East,899000.0,7/05/2016,Moreland
Brunswick East,435000.0,8/10/2016,Moreland
Brunswick East,570000.0,8/10/2016,Moreland
Brunswick East,1900000.0,10/09/2016,Moreland
Brunswick East,1080000.0,10/09/2016,Moreland
Brunswick East,1280000.0,10/12/2016,Moreland
Brunswick East,656000.0,10/12/2016,Moreland
Brunswick East,570000.0,11/02/2017,Moreland
Brunswick East,1290000.0,11/03/2017,Moreland
Brunswick East,1170000.0,15/10/2016,Moreland
Brunswick East,370000.0,15/10/2016,Moreland
Brunswick East,510000.0,16/04/2016,Moreland
Brunswick East,1574000.0,16/04/2016,Moreland
Brunswick East,665000.0,16/07/2016,Moreland
Brunswick East,590000.0,17/09/2016,Moreland
Brunswick East,1024000.0,17/09/2016,Moreland
Brunswick East,1125000.0,18/03/2017,Moreland
Brunswick East,390000.0,18/03/2017,Moreland
Brunswick East,800000.0,18/06/2016,Moreland
Brunswick East,1679000.0,19/11/2016,Moreland
Brunswick East,1050000.0,19/11/2016,Moreland
Brunswick East,957000.0,22/05/2016,Moreland
Brunswick East,825000.0,22/05/2016,Moreland
Brunswick East,998000.0,23/04/2016,Moreland
Brunswick East,1010000.0,23/04/2016,Moreland
Brunswick East,910000.0,24/09/2016,Moreland
Brunswick East,1050000.0,27/06/2016,Moreland
Brunswick East,445000.0,27/06/2016,Moreland
Brunswick East,970000.0,27/06/2016,Moreland
Brunswick East,1600000.0,27/11/2016,Moreland
Brunswick East,1325000.0,27/11/2016,Moreland
Brunswick East,480000.0,28/05/2016,Moreland
Brunswick East,400000.0,28/05/2016,Moreland
Brunswick East,570000.0,28/05/2016,Moreland
Brunswick East,771000.0,28/05/2016,Moreland
Brunswick East,1335000.0,30/07/2016,Moreland
Brunswick East,420000.0,30/07/2016,Moreland
Brunswick East,805000.0,30/07/2016,Moreland
Brunswick East,892000.0,30/07/2016,Moreland
Burnley,1005000.0,3/12/2016,Yarra
Burnley,1231010.0,10/12/2016,Yarra
Burnley,881000.0,16/04/2016,Yarra
Burnley,1202500.0,24/09/2016,Yarra
